micros,ax,ay
7807781,-0.2652,-0.9366
7815767,-0.3303,-0.9163
7823773,-0.4225,-0.8848
7831767,-0.5588,-0.8360
7839783,-0.7045,-0.7879
7847768,-0.7803,-0.7569
7855737,-0.7864,-0.7569
7863748,-0.7933,-0.7381
7871752,-0.7976,-0.7177
7879749,-0.8000,-0.7021
7887749,-0.8019,-0.6850
7895748,-0.8031,-0.6604
7903766,-0.8039,-0.6381
7911759,-0.8063,-0.6110
7919765,-0.8096,-0.5719
7927753,-0.8148,-0.5090
7935740,-0.8341,-0.4277
7943774,-0.8512,-0.3476
7951768,-0.8730,-0.2444
7959780,-0.8981,-0.1429
7967770,-0.9229,-0.0435
7975763,-0.9273,-0.0247
7983770,-0.9277,-0.0192
7991759,-0.9279,-0.0157
7999750,-0.9295,-0.0119
8007756,-0.9311,-0.0005
8015752,-0.9300,0.0201
8023763,-0.9147,0.0677
8031752,-0.8883,0.1751
8039748,-0.8554,0.3380
8047746,-0.8058,0.5551
8055751,-0.7633,0.6896
8063746,-0.7637,0.6899
8071746,-0.7640,0.6895
8079745,-0.7617,0.6906
8087744,-0.7568,0.6942
8095745,-0.7456,0.7007
8103749,-0.6850,0.7273
8111779,-0.6056,0.7537
8119754,-0.4872,0.7882
8127754,-0.3335,0.8362
8135751,-0.1878,0.8853
8143757,-0.0698,0.9208
8151754,-0.0028,0.9165
8159760,0.0797,0.8888
8167748,0.1500,0.8596
8175768,0.2214,0.8316
8183753,0.3082,0.7989
8191761,0.4055,0.7643
8199754,0.5036,0.7227
8207760,0.5528,0.6957
8215736,0.5528,0.6948
8223759,0.5533,0.6936
8231754,0.5533,0.6927
8239756,0.5558,0.6820
8247753,0.5583,0.6599
8255756,0.5645,0.6180
8263756,0.5766,0.5701
8271757,0.5853,0.5310
8279772,0.5935,0.4938
8287747,0.6044,0.4509
8295764,0.6234,0.3832
8303782,0.6513,0.2837
8311768,0.6833,0.1670
8319773,0.7144,0.0389
8327766,0.7232,-0.0078
8335759,0.7238,-0.0161
8343764,0.7244,-0.0211
8351754,0.7235,-0.0217
8359766,0.7209,-0.0225
8367757,0.7117,-0.0606
8375763,0.6801,-0.1838
8383761,0.6229,-0.4055
8391766,0.5591,-0.7056
8399758,0.5417,-0.7515
8407763,0.5411,-0.7519
8415759,0.5248,-0.7559
8423765,0.4925,-0.7718
8431760,0.4406,-0.7965
8439774,0.3673,-0.8247
8447762,0.2696,-0.8556
8455796,0.1600,-0.8860
8463801,0.0479,-0.9223
8471798,-0.0670,-0.9592
8479792,-0.1124,-0.9674
8487789,-0.1565,-0.9708
8495767,-0.1993,-0.9588
8503787,-0.2459,-0.9438
8511795,-0.3030,-0.9251
8519766,-0.3533,-0.9082
8527778,-0.4307,-0.8828
8535760,-0.5253,-0.8502
8543775,-0.6392,-0.8112
8551797,-0.7678,-0.7651
8559791,-0.7800,-0.7582
8567776,-0.7881,-0.7159
8575772,-0.7940,-0.6684
8583766,-0.8001,-0.6134
8591775,-0.8115,-0.5372
8599796,-0.8262,-0.4451
8607804,-0.8504,-0.3381
8615798,-0.8835,-0.2098
8623802,-0.9196,-0.0727
8631800,-0.9317,-0.0173
8639782,-0.9359,-0.0150
8647765,-0.9393,-0.0132
8655774,-0.9435,-0.0096
8663755,-0.9437,0.0017
8671774,-0.9435,0.0129
8679795,-0.9389,0.0361
8687784,-0.9239,0.0814
8695797,-0.9034,0.1521
8703795,-0.8773,0.2693
8711784,-0.8416,0.4408
8719781,-0.7783,0.6480
8727783,-0.7604,0.6918
8735797,-0.7602,0.6920
8743790,-0.7587,0.6934
8751771,-0.7277,0.7078
8759781,-0.6570,0.7369
8767807,-0.5661,0.7656
8775790,-0.4398,0.8041
8783776,-0.2961,0.8489
8791786,-0.1680,0.8937
8799770,-0.0710,0.9221
8807819,-0.0063,0.9196
8815783,0.0740,0.8944
8823784,0.1511,0.8657
8831779,0.2093,0.8412
8839770,0.2798,0.8161
8847769,0.3476,0.7924
8855772,0.4292,0.7619
8863770,0.5169,0.7225
8871774,0.5592,0.6974
8879774,0.5590,0.6969
8887788,0.5586,0.6966
8895825,0.5584,0.6956
8903783,0.5584,0.6953
8911786,0.5584,0.6946
8919777,0.5584,0.6930
8927789,0.5586,0.6895
8935787,0.5615,0.6730
8943789,0.5666,0.6239
8951785,0.5879,0.5479
8959790,0.6044,0.4669
8967780,0.6319,0.3578
8975796,0.6709,0.2062
8983774,0.7205,0.0315
8991795,0.7273,-0.0271
8999801,0.7245,-0.0272
9007803,0.7184,-0.0384
9015779,0.7048,-0.0937
9023794,0.6764,-0.2029
9031815,0.6324,-0.3743
9039790,0.5980,-0.5834
9047795,0.5541,-0.7505
9055785,0.5540,-0.7513
9063813,0.5540,-0.7512
9071778,0.5540,-0.7515
9079785,0.5522,-0.7516
9087787,0.5464,-0.7518
9095784,0.5391,-0.7520
9103797,0.5235,-0.7564
9111792,0.4945,-0.7690
9119781,0.4502,-0.7864
9127792,0.3977,-0.8056
9135787,0.3332,-0.8262
9143794,0.2572,-0.8513
9151787,0.1733,-0.8781
9159793,0.0820,-0.9082
9167790,-0.0195,-0.9440
9175794,-0.0905,-0.9656
9183791,-0.1455,-0.9693
9191796,-0.2134,-0.9510
9199783,-0.3001,-0.9244
9207797,-0.4058,-0.8903
9215793,-0.5345,-0.8481
9223786,-0.6872,-0.7953
9231798,-0.7795,-0.7589
9239802,-0.7883,-0.7276
9247811,-0.7951,-0.6726
9255793,-0.8002,-0.6250
9263789,-0.8073,-0.5630
9271802,-0.8222,-0.4942
9279793,-0.8309,-0.4249
9287798,-0.8487,-0.3494
9295795,-0.8702,-0.2596
9303808,-0.9006,-0.1490
9311810,-0.9349,-0.0331
9319797,-0.9365,-0.0174
9327804,-0.9407,-0.0137
9335802,-0.9448,-0.0121
9343828,-0.9487,-0.0102
9351823,-0.9493,-0.0032
9359833,-0.9487,0.0063
9367806,-0.9424,0.0326
9375831,-0.9233,0.0942
9383826,-0.8987,0.1992
9391830,-0.8639,0.3657
9399826,-0.7961,0.5969
9407833,-0.7590,0.6938
9415832,-0.7589,0.6935
9423813,-0.7584,0.6945
9431808,-0.7113,0.7148
9439809,-0.6490,0.7388
9447800,-0.5669,0.7649
9455820,-0.4577,0.7985
9463806,-0.3379,0.8356
9471823,-0.2255,0.8733
9479839,-0.1093,0.9157
9487813,-0.0554,0.9221
9495808,0.0023,0.9168
9503814,0.0657,0.8976
9511824,0.1265,0.8761
9519788,0.1801,0.8546
9527821,0.2378,0.8342
9535832,0.2886,0.8162
9543821,0.3455,0.7957
9551831,0.4071,0.7728
9559815,0.4796,0.7431
9567814,0.5384,0.7129
9575815,0.5573,0.7005
9583797,0.5566,0.6999
9591814,0.5568,0.6998
9599836,0.5565,0.6995
9607839,0.5572,0.6976
9615834,0.5592,0.6763
9623817,0.5647,0.6274
9631833,0.5743,0.5752
9639821,0.5893,0.5092
9647831,0.6164,0.4221
9655822,0.6462,0.3097
9663836,0.6813,0.1755
9671810,0.7125,0.0392
9679817,0.7200,-0.0078
9687808,0.7206,-0.0185
9695820,0.7204,-0.0201
9703814,0.7201,-0.0215
9711819,0.7146,-0.0230
9719813,0.7064,-0.0513
9727823,0.6880,-0.1232
9735814,0.6546,-0.2570
9743826,0.6198,-0.4621
9751815,0.5679,-0.7047
9759827,0.5483,-0.7512
9767814,0.5310,-0.7531
9775822,0.5009,-0.7661
9783816,0.4572,-0.7846
9791823,0.4060,-0.8054
9799815,0.3505,-0.8256
9807822,0.2929,-0.8455
9815826,0.2398,-0.8609
9823829,0.1850,-0.8768
9831838,0.1267,-0.8940
9839822,0.0599,-0.9178
9847817,-0.0213,-0.9454
9855821,-0.0881,-0.9659
9863815,-0.1334,-0.9695
9871810,-0.1936,-0.9564
9879814,-0.2635,-0.9348
9887812,-0.3374,-0.9118
9895828,-0.4187,-0.8852
9903822,-0.5102,-0.8545
9911825,-0.6073,-0.8206
9919828,-0.7145,-0.7845
9927831,-0.7774,-0.7562
9935821,-0.7776,-0.7558
9943828,-0.7798,-0.7339
9951820,-0.7821,-0.6801
9959829,-0.7852,-0.6277
9967809,-0.7849,-0.5575
9975831,-0.8065,-0.4680
9983821,-0.8288,-0.3900
9991822,-0.8557,-0.2966
9999849,-0.8882,-0.1832
10007823,-0.9207,-0.0630
10015825,-0.9314,-0.0220
10023819,-0.9330,-0.0190
10031857,-0.9350,-0.0140
10039839,-0.9391,-0.0059
10047827,-0.9397,0.0029
10055831,-0.9392,0.0176
10063855,-0.9324,0.0525
10071841,-0.9088,0.1240
10079862,-0.8912,0.1987
10087834,-0.8695,0.3125
10095859,-0.8218,0.5137
10103836,-0.7600,0.6925
10111833,-0.7599,0.6928
10119829,-0.7594,0.6930
10127839,-0.7517,0.6966
10135828,-0.6985,0.7207
10143837,-0.6410,0.7425
10151828,-0.5662,0.7669
10159835,-0.4643,0.7976
10167832,-0.3563,0.8298
10175841,-0.2430,0.8683
10183816,-0.1325,0.9077
10191838,-0.0652,0.9218
10199822,-0.0116,0.9210
10207825,0.0509,0.9027
10215843,0.1149,0.8815
10223828,0.1737,0.8591
10231828,0.2254,0.8402
10239826,0.2826,0.8205
10247836,0.3414,0.8008
10255824,0.4093,0.7745
10263827,0.4885,0.7410
10271822,0.5566,0.7053
10279862,0.5602,0.7001
10287854,0.5601,0.7000
10295860,0.5601,0.6994
10303860,0.5594,0.6991
10311917,0.5592,0.6985
10319862,0.5593,0.6964
10327868,0.5609,0.6865
10335861,0.5629,0.6666
10343871,0.5663,0.6342
10351840,0.5714,0.5863
10359870,0.5758,0.5567
10367864,0.5831,0.5256
10375870,0.5934,0.4933
10383862,0.6054,0.4522
10391851,0.6248,0.3908
10399843,0.6518,0.2909
10407866,0.6834,0.1672
10415865,0.7147,0.0318
10423844,0.7223,-0.0182
10431866,0.7216,-0.0223
10439851,0.7185,-0.0227
10447869,0.7114,-0.0406
10455866,0.6965,-0.1043
10463870,0.6674,-0.2254
10471866,0.6256,-0.3961
10479870,0.5964,-0.5765
10487862,0.5505,-0.7487
10495872,0.5464,-0.7503
10503870,0.5440,-0.7507
10511863,0.5385,-0.7515
10519869,0.5276,-0.7553
10527884,0.5052,-0.7647
10535868,0.4638,-0.7823
10543876,0.4112,-0.8042
10551869,0.3478,-0.8271
10559875,0.2724,-0.8528
10567832,0.1922,-0.8774
10575848,0.1067,-0.9023
10583844,0.0210,-0.9318
10591845,-0.0617,-0.9582
10599834,-0.0919,-0.9664
10607851,-0.1132,-0.9673
10615841,-0.1325,-0.9696
10623841,-0.1544,-0.9699
10631843,-0.1882,-0.9600
10639835,-0.2429,-0.9424
10647875,-0.3229,-0.9164
10655856,-0.4266,-0.8830
10663876,-0.5542,-0.8398
10671854,-0.7018,-0.7886
10679877,-0.7780,-0.7574
10687868,-0.7786,-0.7575
10695879,-0.7795,-0.7545
10703875,-0.7809,-0.7437
10711882,-0.7827,-0.7299
10719875,-0.7848,-0.7097
10727874,-0.7880,-0.6834
10735877,-0.7913,-0.6477
10743884,-0.7946,-0.5951
10751875,-0.7986,-0.5367
10759883,-0.8147,-0.4550
10767877,-0.8361,-0.3712
10775886,-0.8623,-0.2736
10783880,-0.8915,-0.1656
10791882,-0.9188,-0.0619
10799872,-0.9278,-0.0255
10807883,-0.9290,-0.0188
10815884,-0.9314,-0.0143
10823865,-0.9369,-0.0091
10831876,-0.9380,-0.0004
10839844,-0.9388,0.0141
10847862,-0.9340,0.0437
10855850,-0.9142,0.1014
10863857,-0.8854,0.2005
10871846,-0.8535,0.3499
10879862,-0.8140,0.5310
10887879,-0.7646,0.6837
10895865,-0.7617,0.6899
10903856,-0.7620,0.6901
10911864,-0.7617,0.6905
10919857,-0.7618,0.6907
10927864,-0.7614,0.6909
10935855,-0.7587,0.6927
10943851,-0.7571,0.6939
10951857,-0.7379,0.7014
10959865,-0.6855,0.7235
10967863,-0.6254,0.7438
10975856,-0.5474,0.7679
10983862,-0.4460,0.8001
10991868,-0.3400,0.8330
10999855,-0.2400,0.8672
11007855,-0.1498,0.9004
11015857,-0.0795,0.9209
11023856,-0.0518,0.9217
11031856,-0.0193,0.9217
11039861,0.0107,0.9138
11047862,0.0484,0.9025
11055859,0.0932,0.8879
11063862,0.1443,0.8685
11071861,0.1936,0.8480
11079870,0.2552,0.8260
11087861,0.3325,0.7975
11095873,0.4226,0.7632
11103863,0.5215,0.7193
11111872,0.5585,0.6972
11119855,0.5579,0.6969
11127877,0.5579,0.6966
11135861,0.5576,0.6959
11143877,0.5576,0.6946
11151864,0.5593,0.6845
11159873,0.5623,0.6550
11167872,0.5694,0.5900
11175870,0.5784,0.5404
11183857,0.5958,0.4766
11191872,0.6191,0.3929
11199863,0.6484,0.2775
11207852,0.6801,0.1464
11215865,0.7247,0.0129
11223875,0.7239,-0.0024
11231881,0.7242,-0.0181
11239874,0.7242,-0.0193
11247879,0.7234,-0.0243
11255882,0.7141,-0.0580
11263879,0.6912,-0.1436
11271871,0.6609,-0.2693
11279879,0.6342,-0.4353
11287899,0.5960,-0.6281
11295905,0.5589,-0.7515
11303896,0.5588,-0.7520
11311888,0.5575,-0.7525
11319879,0.5482,-0.7528
11327886,0.5260,-0.7595
11335901,0.4860,-0.7746
11343904,0.4365,-0.7950
11351875,0.3869,-0.8141
11359887,0.3334,-0.8336
11367869,0.2800,-0.8520
11375877,0.2275,-0.8690
11383906,0.1716,-0.8868
11391887,0.1109,-0.9064
11399873,0.0446,-0.9286
11407867,-0.0244,-0.9510
11415883,-0.0802,-0.9680
11423869,-0.0945,-0.9688
11431874,-0.1170,-0.9706
11439868,-0.1402,-0.9723
11447875,-0.1677,-0.9666
11455865,-0.2014,-0.9577
11463875,-0.2407,-0.9467
11471873,-0.2863,-0.9331
11479882,-0.3381,-0.9164
11487876,-0.3985,-0.8965
11495882,-0.4673,-0.8740
11503883,-0.5450,-0.8480
11511887,-0.6302,-0.8182
11519879,-0.7166,-0.7893
11527893,-0.7780,-0.7631
11535893,-0.7783,-0.7628
11543900,-0.7788,-0.7627
11551888,-0.7813,-0.7556
11559902,-0.7910,-0.7247
11567888,-0.8019,-0.6808
11575892,-0.8206,-0.6163
11583913,-0.8353,-0.5486
11591896,-0.8525,-0.4720
11599882,-0.8667,-0.4028
11607877,-0.8850,-0.3226
11615913,-0.9018,-0.2499
11623889,-0.9179,-0.1833
11631885,-0.9345,-0.1192
11639887,-0.9496,-0.0595
11647889,-0.9523,-0.0388
11655882,-0.9524,-0.0345
11663931,-0.9528,-0.0310
11671886,-0.9529,-0.0259
11679896,-0.9529,-0.0189
11687888,-0.9539,-0.0158
11695892,-0.9558,-0.0128
11703885,-0.9570,-0.0103
11711891,-0.9572,-0.0070
11719887,-0.9572,-0.0028
11727891,-0.9569,0.0027
11735887,-0.9548,0.0153
11743894,-0.9470,0.0477
11751894,-0.9369,0.0902
11759894,-0.9221,0.1503
11767917,-0.8983,0.2469
11775900,-0.8604,0.3830
11783889,-0.8048,0.5693
11791896,-0.7595,0.6936
11799890,-0.7595,0.6940
11807892,-0.7596,0.6935
11815899,-0.7595,0.6938
11823894,-0.7594,0.6937
11831898,-0.7596,0.6936
11839887,-0.7594,0.6937
11847905,-0.7582,0.6941
11855885,-0.7414,0.7008
11863895,-0.7068,0.7167
11871894,-0.6711,0.7312
11879909,-0.6254,0.7478
11887897,-0.5714,0.7651
11895898,-0.5030,0.7870
11903898,-0.4312,0.8096
11911902,-0.3566,0.8325
11919923,-0.2847,0.8566
11927904,-0.2233,0.8777
11935922,-0.1662,0.8975
11943929,-0.1093,0.9152
11951922,-0.0788,0.9207
11959910,-0.0658,0.9212
11967924,-0.0541,0.9217
11975926,-0.0428,0.9222
11983925,-0.0244,0.9221
11991924,-0.0010,0.9184
11999927,0.0321,0.9086
12007888,0.0754,0.8955
12015926,0.1260,0.8791
12023914,0.1826,0.8590
12031930,0.2435,0.8371
12039927,0.3036,0.8166
12047938,0.3676,0.7940
12055913,0.4261,0.7699
12063935,0.4864,0.7419
12071927,0.5338,0.7180
12079933,0.5579,0.7030
12087924,0.5580,0.7022
12095938,0.5579,0.7023
12103928,0.5583,0.7019
12111936,0.5580,0.7000
12119930,0.5598,0.6874
12127910,0.5640,0.6716
12135899,0.5726,0.6443
12143915,0.5861,0.6014
12151935,0.5908,0.5728
12159939,0.5949,0.5458
12167931,0.5985,0.5122
12175919,0.6085,0.4591
12183938,0.6264,0.3937
12191928,0.6500,0.3185
12199942,0.6798,0.2307
12207920,0.7120,0.1306
12215936,0.7386,0.0340
12223910,0.7417,0.0010
12231907,0.7422,-0.0084
12239914,0.7423,-0.0194
12247939,0.7422,-0.0200
12255931,0.7419,-0.0208
12263943,0.7416,-0.0252
12271913,0.7392,-0.0436
12279942,0.7320,-0.0793
12287930,0.7182,-0.1352
12295947,0.7002,-0.2062
12303936,0.6783,-0.2927
12311951,0.6538,-0.3953
12319938,0.6249,-0.5144
12327921,0.5964,-0.6297
12335924,0.5660,-0.7338
12343906,0.5580,-0.7524
12351936,0.5529,-0.7543
12359927,0.5454,-0.7582
12367939,0.5339,-0.7638
12375911,0.5153,-0.7724
12383940,0.4873,-0.7843
12391933,0.4507,-0.7988
12399940,0.4048,-0.8163
12407934,0.3495,-0.8358
12415923,0.2871,-0.8564
12423939,0.2191,-0.8802
12431943,0.1495,-0.9031
12439935,0.0798,-0.9275
12447948,0.0125,-0.9483
12455950,-0.0530,-0.9662
12463946,-0.0886,-0.9713
12471942,-0.1235,-0.9742
12479929,-0.1608,-0.9701
12487922,-0.2015,-0.9596
12495950,-0.2463,-0.9471
12503937,-0.2985,-0.9323
12511949,-0.3564,-0.9142
12519945,-0.4218,-0.8942
12527942,-0.4953,-0.8700
12535941,-0.5785,-0.8418
12543951,-0.6723,-0.8096
12551946,-0.7646,-0.7748
12559953,-0.7820,-0.7650
12567946,-0.7831,-0.7618
12575919,-0.7914,-0.7379
12583948,-0.8015,-0.7075
12591958,-0.8115,-0.6752
12599950,-0.8244,-0.6301
12607941,-0.8351,-0.5908
12615951,-0.8475,-0.5362
12623944,-0.8618,-0.4666
12631935,-0.8793,-0.3803
12639950,-0.9074,-0.2673
12647956,-0.9358,-0.1520
12655944,-0.9577,-0.0393
12663956,-0.9580,-0.0204
12671944,-0.9582,-0.0147
12679952,-0.9583,-0.0125
12687951,-0.9583,-0.0106
12695955,-0.9581,-0.0057
12703953,-0.9565,0.0052
12711937,-0.9492,0.0368
12719946,-0.9373,0.0877
12727936,-0.9241,0.1402
12735944,-0.9077,0.2058
12743957,-0.8844,0.2993
12751956,-0.8488,0.4228
12759962,-0.8016,0.5800
12767954,-0.7594,0.6942
12775937,-0.7594,0.6939
12783954,-0.7594,0.6942
12791937,-0.7489,0.6983
12799936,-0.7190,0.7122
12807950,-0.6847,0.7271
12815948,-0.6467,0.7412
12823960,-0.5978,0.7584
12831964,-0.5466,0.7750
12839957,-0.4815,0.7959
12847965,-0.4137,0.8174
12855960,-0.3393,0.8402
12863965,-0.2642,0.8651
12871937,-0.1944,0.8879
12879964,-0.1263,0.9105
12887966,-0.0714,0.9211
12895965,-0.0420,0.9222
12903958,-0.0157,0.9225
12911960,0.0075,0.9172
12919953,0.0305,0.9082
12927928,0.0368,0.8680
12935933,0.0369,0.7792
12943932,0.0343,0.6595
12951935,0.0222,0.5284
12959926,0.0079,0.3943
12967935,-0.0058,0.2639
12975929,-0.0166,0.1737
12983935,-0.0314,0.0734
12991954,-0.0433,0.0190
12999937,-0.0447,0.0074
13007962,-0.0448,0.0022
13015972,-0.0445,-0.0009
13023962,-0.0404,-0.0037
13032023,-0.0319,-0.0063
13039945,-0.0219,-0.0084
13047971,-0.0196,-0.0086
13055945,-0.1391,-0.0082
13063974,-0.0886,-0.0087
13071966,-0.1082,-0.0086
13079972,-0.1080,-0.0085
13087965,-0.1082,-0.0087
13095951,-0.1081,-0.0084
13103932,-0.1080,-0.0086
13111959,-0.1081,-0.0085
13119968,-0.1081,-0.0088
13127948,-0.1079,-0.0085
13135966,-0.1081,-0.0086
13143949,-0.1079,-0.0084
13151969,-0.1082,-0.0086
13159938,-0.1081,-0.0086
13167947,-0.1081,-0.0086
13175941,-0.1081,-0.0087
13183946,-0.1078,-0.0084
13191945,-0.1081,-0.0084
13199971,-0.1083,-0.0089
13207967,-0.1083,-0.0085
13215972,-0.1082,-0.0083
13223963,-0.1082,-0.0085
13231977,-0.1087,-0.0087
13239970,-0.1149,-0.0087
13247955,-0.1201,-0.0088
13255950,-0.1274,-0.0083
13263980,-0.1332,-0.0083
13271951,-0.1362,-0.0082
13279982,-0.1370,-0.0081
13287952,-0.1374,-0.0081
13295961,-0.1373,-0.0081
13303964,-0.1377,-0.0082
13311962,-0.1393,-0.0078
13319970,-0.1445,-0.0080
13327947,-0.1526,-0.0075
13335975,-0.1616,-0.0061
13343957,-0.1733,-0.0029
13351976,-0.2012,0.0005
13359957,-0.2380,0.0018
13367977,-0.2787,0.0032
13375952,-0.3221,0.0047
13383978,-0.3702,0.0049
13391965,-0.4247,0.0052
13399955,-0.4853,0.0060
13407948,-0.5466,0.0062
13415959,-0.6078,0.0071
13423981,-0.6709,0.0113
13431957,-0.7323,0.0182
13439985,-0.7874,0.0278
13447963,-0.8332,0.0403
13455979,-0.8711,0.0569
13463990,-0.8970,0.0782
13471980,-0.9119,0.1009
13479987,-0.9173,0.1247
13487983,-0.9175,0.1496
13495969,-0.9166,0.1763
13503982,-0.9119,0.1970
13511975,-0.9050,0.2232
13519965,-0.8954,0.2506
13527975,-0.8839,0.2742
13535962,-0.8739,0.2972
13543954,-0.8627,0.3202
13551983,-0.8510,0.3445
13559978,-0.8381,0.3709
13567985,-0.8228,0.3990
13575979,-0.8037,0.4286
13583983,-0.7826,0.4559
13591985,-0.7607,0.4807
13599989,-0.7362,0.5033
13607982,-0.7094,0.5253
13615971,-0.6803,0.5453
13623987,-0.6450,0.5641
13631973,-0.6016,0.5838
13639966,-0.5521,0.6058
13647973,-0.4986,0.6297
13655954,-0.4481,0.6504
13663972,-0.4006,0.6640
13671965,-0.3568,0.6712
13679956,-0.3174,0.6726
13687970,-0.2813,0.6725
13695973,-0.2484,0.6722
13703989,-0.2191,0.6678
13711963,-0.1940,0.6515
13719989,-0.1712,0.6311
13727978,-0.1492,0.6102
13735992,-0.1260,0.5914
13743995,-0.1020,0.5760
13751992,-0.0762,0.5632
13759982,-0.0497,0.5535
13767996,-0.0230,0.5463
13775989,0.0042,0.5408
13783972,0.0309,0.5359
13791973,0.0557,0.5308
13799962,0.0800,0.5243
13807957,0.1015,0.5172
13815992,0.1198,0.5078
13823972,0.1376,0.4950
13831978,0.1547,0.4820
13839965,0.1694,0.4698
13847977,0.1842,0.4571
13855968,0.2006,0.4414
13863975,0.2186,0.4266
13871999,0.2371,0.4116
13880014,0.2548,0.3947
13887991,0.2686,0.3753
13895988,0.2780,0.3548
13903964,0.2805,0.3328
13911971,0.2804,0.3022
13919969,0.2632,0.2647
13927970,0.2280,0.2165
13935972,0.1825,0.1591
13943962,0.1311,0.0987
13951969,0.0748,0.0388
13959965,0.0164,-0.0110
13967971,-0.0361,-0.0374
13975979,-0.0732,-0.0423
13983974,-0.0951,-0.0433
13991974,-0.1100,-0.0448
13999977,-0.1268,-0.0489
14007971,-0.1413,-0.0571
14015982,-0.1577,-0.0753
14023973,-0.1799,-0.1107
14031978,-0.2056,-0.1567
14039979,-0.2286,-0.2092
14047976,-0.2466,-0.2634
14055998,-0.2585,-0.3166
14064028,-0.2628,-0.3654
14072015,-0.2627,-0.4072
14080023,-0.2599,-0.4432
14088016,-0.2459,-0.4766
14096018,-0.2249,-0.5046
14104013,-0.2002,-0.5266
14112019,-0.1711,-0.5410
14120033,-0.1380,-0.5503
14127981,-0.1022,-0.5542
14136015,-0.0661,-0.5553
14143975,-0.0324,-0.5555
14151994,-0.0003,-0.5554
14159981,0.0315,-0.5554
14167989,0.0635,-0.5553
14175991,0.0947,-0.5553
14184014,0.1261,-0.5430
14191961,0.1584,-0.5188
14200014,0.1875,-0.4922
14207997,0.2122,-0.4652
14216011,0.2300,-0.4381
14223998,0.2361,-0.4132
14231998,0.2368,-0.3871
14239988,0.2355,-0.3570
14248014,0.2334,-0.3241
14255997,0.2271,-0.2871
14263988,0.2203,-0.2480
14271980,0.2126,-0.2089
14279979,0.2024,-0.1721
14287974,0.1928,-0.1376
14295982,0.1826,-0.0996
14303983,0.1715,-0.0591
14311988,0.1601,-0.0206
14319985,0.1445,0.0137
14327978,0.1262,0.0454
14336027,0.1050,0.0717
14343985,0.0841,0.0904
14351987,0.0628,0.1044
14359977,0.0401,0.1150
14367991,0.0181,0.1237
14375987,-0.0059,0.1302
14384034,-0.0300,0.1346
14391983,-0.0543,0.1377
14399990,-0.0812,0.1393
14408028,-0.1123,0.1396
14416033,-0.1505,0.1400
14423987,-0.1930,0.1407
14431992,-0.2459,0.1402
14439998,-0.3054,0.1313
14448021,-0.3673,0.1208
14456009,-0.4320,0.1004
14463996,-0.4926,0.0716
14471988,-0.5466,0.0399
14479981,-0.5945,0.0102
14487992,-0.6368,-0.0181
14495994,-0.6715,-0.0455
14503988,-0.7009,-0.0758
14511994,-0.7242,-0.1171
14519992,-0.7390,-0.1642
14528009,-0.7444,-0.2131
14536026,-0.7444,-0.2642
14543996,-0.7385,-0.3157
14552024,-0.7180,-0.3699
14559996,-0.6862,-0.4288
14568027,-0.6443,-0.4911
14576031,-0.5956,-0.5527
14583998,-0.5412,-0.6095
14592025,-0.4781,-0.6634
14600022,-0.4128,-0.7068
14608025,-0.3461,-0.7392
14616019,-0.2780,-0.7611
14623996,-0.2109,-0.7705
14632013,-0.1464,-0.7712
14639993,-0.0855,-0.7675
14648017,-0.0264,-0.7345
14655996,0.0297,-0.6864
14663996,0.0825,-0.6300
14671992,0.1297,-0.5670
14680021,0.1700,-0.4995
14687997,0.1982,-0.4213
14695994,0.2123,-0.3365
14703995,0.2148,-0.2493
14712012,0.2140,-0.1658
14719997,0.2107,-0.0896
14728020,0.1938,-0.0223
14736016,0.1689,0.0301
14743994,0.1397,0.0753
14752019,0.1118,0.1161
14760015,0.0866,0.1537
14768024,0.0625,0.1866
14776032,0.0365,0.2161
14784030,0.0112,0.2456
14792033,-0.0138,0.2782
14800037,-0.0403,0.3147
14808031,-0.0714,0.3508
14816047,-0.1104,0.3812
14824033,-0.1605,0.4073
14832043,-0.2213,0.4225
14840032,-0.2883,0.4263
14848039,-0.3645,0.4272
14856058,-0.4439,0.4222
14864014,-0.5231,0.3875
14872014,-0.5951,0.3466
14880021,-0.6610,0.2977
14888040,-0.7195,0.2377
14896016,-0.7615,0.1791
14904030,-0.7893,0.1204
14912043,-0.8061,0.0605
14920038,-0.8104,-0.0027
14928028,-0.8101,-0.0664
14936036,-0.8007,-0.1369
14944024,-0.7775,-0.2146
14952039,-0.7490,-0.2934
14960037,-0.7137,-0.3686
14968042,-0.6709,-0.4409
14976038,-0.6180,-0.5055
14984041,-0.5614,-0.5627
14992038,-0.5027,-0.6094
15000045,-0.4370,-0.6471
15008038,-0.3684,-0.6754
15016047,-0.2979,-0.6894
15024021,-0.2256,-0.6916
15032028,-0.1538,-0.6915
15040042,-0.0864,-0.6833
15048026,-0.0196,-0.6494
15056040,0.0479,-0.6046
15064028,0.1125,-0.5547
15072042,0.1721,-0.5059
15080025,0.2247,-0.4594
15088044,0.2575,-0.4283
15096034,0.2915,-0.3948
15104045,0.3146,-0.3642
15112029,0.3277,-0.3308
15120042,0.3331,-0.2932
15128044,0.3336,-0.2480
15136053,0.3327,-0.1984
15144042,0.3259,-0.1516
15152027,0.3027,-0.1082
15160024,0.2654,-0.0653
15168029,0.2163,-0.0241
15176092,0.1586,0.0109
15184028,0.0992,0.0404
15192069,0.0456,0.0634
15200055,0.0045,0.0813
